TITULO                                             | ID/SLUG                                  | URL
Ash                                                | ash                                      | https://movidex.lat/ash/
Harta                                              | harta                                    | https://movidex.lat/harta/
Boys Over Flowers                                  | boys-over-flowers                        | https://movidex.lat/boys-over-flowers/
Tulsa King                                         | tulsa-king                               | https://movidex.lat/tulsa-king/
Ziam                                               | ziam                                     | https://movidex.lat/ziam/
David                                              | david                                    | https://movidex.lat/david/
Oscuro deseo                                       | oscuro-deseo                             | https://movidex.lat/oscuro-deseo/
Adolescencia                                       | adolescencia                             | https://movidex.lat/adolescencia/
Longlegs: Coleccionista de almas                   | longlegs-coleccionista-de-almas          | https://movidex.lat/longlegs-coleccionista-de-almas/
Los tipos malos 2                                  | los-tipos-malos-2                        | https://movidex.lat/los-tipos-malos-2/
Alien vs. Depredador 2                             | alien-vs-depredador-2                    | https://movidex.lat/alien-vs-depredador-2/
Cazadores Del Fin Del Mundo                        | cazadores-del-fin-del-mundo              | https://movidex.lat/cazadores-del-fin-del-mundo/
Incendios                                          | incendios                                | https://movidex.lat/incendios/
La herencia del Sr. Deeds                          | la-herencia-del-sr-deeds                 | https://movidex.lat/la-herencia-del-sr-deeds/
Locamente millonarios                              | locamente-millonarios                    | https://movidex.lat/locamente-millonarios/
Una boda en las bahamas con madea                  | una-boda-en-las-bahamas-con-madea        | https://movidex.lat/una-boda-en-las-bahamas-con-madea/
Los Locos Addams                                   | los-locos-addams                         | https://movidex.lat/los-locos-addams/
Siempre a tu lado, Hachiko                         | siempre-a-tu-lado-hachiko                | https://movidex.lat/siempre-a-tu-lado-hachiko/
Leyendas del crimen                                | leyendas-del-crimen                      | https://movidex.lat/leyendas-del-crimen/
Spirit: El Indomable                               | spirit-el-indomable                      | https://movidex.lat/spirit-el-indomable/
Cómo Crear El Chico Ideal                          | como-crear-el-chico-ideal                | https://movidex.lat/como-crear-el-chico-ideal/
Secuestro en el aire                               | secuestro-en-el-aire                     | https://movidex.lat/secuestro-en-el-aire/
Nosotros                                           | nosotros                                 | https://movidex.lat/nosotros/
Una Mente Brillante                                | una-mente-brillante                      | https://movidex.lat/una-mente-brillante/
Kiki: Entregas a Domicilio                         | kiki-entregas-a-domicilio                | https://movidex.lat/kiki-entregas-a-domicilio/
El Guardián: Último refugio                        | el-guardian-ultimo-refugio               | https://movidex.lat/el-guardian-ultimo-refugio/
The Killer                                         | the-killer                               | https://movidex.lat/the-killer/
